battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
2066,1,2.2,1,7,1,22,0.7,165,5,8,905,1468,2157,10,5,10,1,1,1,2
2179,1,3.3,1,10,1,61,1.4,180,7,19,1314,1799,3943,18,7,13,1,1,1,3
1058,0,0.7,0,3,0,9,0.6,123,3,2,344,973,469,7,2,9,0,0,0,0
1050,1,1.3,1,6,1,23,0.6,144,2,9,620,956,1141,6,5,14,1,1,1,1
1487,1,2.0,1,12,1,41,0.9,184,5,9,607,1023,2733,11,7,17,1,1,1,2
2371,1,2.8,1,13,1,61,1.4,183,7,13,1047,1438,3724,10,4,13,1,1,1,3
798,1,0.7,1,4,0,15,0.3,93,2,1,254,480,1278,7,2,8,0,1,1,0
1147,1,1.5,1,5,0,15,0.7,166,3,8,681,1059,1848,11,5,17,1,1,1,1
2034,1,2.4,1,8,1,31,0.8,180,4,10,952,1556,1994,15,6,13,1,1,1,2
2003,1,2.4,1,13,1,60,0.8,178,6,16,1239,1930,3983,11,7,12,1,1,1,3
553,1,0.6,0,0,0,12,0.3,116,2,7,474,985,819,8,3,11,0,0,0,0
1104,1,1.7,1,6,0,8,0.6,133,3,5,745,983,1689,10,6,13,1,1,1,1
1833,1,1.9,1,8,1,44,0.7,135,5,9,907,1413,2851,8,4,11,1,1,1,2
2846,1,2.3,1,11,1,60,0.8,179,7,15,1109,1583,3287,14,6,18,1,1,1,3
1071,0,0.5,0,1,0,13,0.4,83,1,2,508,810,1154,10,5,6,0,1,0,0
1423,1,1.0,1,3,0,11,0.5,147,2,9,449,1082,1799,14,5,8,1,1,1,1
1813,1,2.1,1,6,1,43,0.6,172,4,8,777,1458,2719,16,5,15,1,1,1,2
3152,1,2.5,1,12,1,42,1.2,169,7,19,1373,1582,3329,13,4,12,1,1,1,3
965,0,1.1,0,1,0,6,0.2,109,2,6,208,717,533,6,4,9,0,0,0,0
1065,1,2.1,1,6,1,11,0.7,128,2,5,840,1033,1870,12,6,17,1,1,1,1
1673,1,2.1,1,12,1,44,0.7,135,4,11,897,1103,2653,8,7,16,1,1,1,2
2276,1,2.4,1,12,1,47,0.7,192,6,15,1395,1566,3031,17,6,14,1,1,1,3
648,0,1.1,0,4,0,11,0.5,123,3,3,452,776,782,9,4,14,0,0,1,0
1046,1,1.6,1,6,1,22,0.4,175,4,6,687,1179,1093,16,5,13,1,1,1,1
1423,1,1.6,1,10,1,29,0.6,194,5,12,892,1342,2660,17,5,17,1,1,1,2
2090,1,2.3,1,11,1,52,1.3,185,6,17,1100,1649,4071,10,5,18,1,1,1,3
584,1,1.4,1,4,0,9,0.4,119,3,3,573,732,689,5,3,11,0,0,0,0
1106,1,1.8,1,2,0,27,0.6,160,4,5,677,1160,1020,7,6,8,1,1,1,1
2134,1,1.8,1,12,1,36,0.9,176,5,14,692,1079,2321,14,4,10,1,1,1,2
2262,1,3.3,1,11,1,51,0.8,154,7,14,1068,1494,3095,18,7,18,1,1,1,3
861,1,0.8,1,2,0,5,0.2,110,3,3,308,482,506,11,4,8,0,0,0,0
1571,1,2.0,1,1,1,17,0.7,171,2,8,482,1166,1589,9,2,12,1,1,1,1
1674,1,1.9,1,8,1,37,0.7,191,5,11,912,1175,2086,8,6,14,1,1,1,2
2956,1,2.6,1,14,1,50,1.1,194,7,18,1059,1589,3117,11,5,12,1,1,1,3
837,0,0.7,1,4,0,7,0.5,98,2,0,304,798,661,5,3,9,0,0,0,0
1185,1,1.0,1,2,0,8,0.8,124,2,4,787,906,1795,7,4,8,1,1,1,1
1496,1,1.8,1,12,1,47,0.7,155,4,14,848,1491,2615,15,3,12,1,1,1,2
3070,1,2.4,1,11,1,41,1.2,144,7,18,1235,1501,3161,17,4,18,1,1,1,3
679,0,0.9,1,1,0,9,0.1,85,2,0,244,414,797,11,4,10,0,0,1,0
1209,1,1.8,1,1,1,13,0.4,168,4,6,530,1286,1731,10,6,13,1,1,1,1
1958,1,1.8,1,6,1,46,1.0,134,4,10,1060,1159,2814,13,6,15,1,1,1,2
2794,1,2.5,1,13,1,58,1.1,151,7,18,1048,1438,3799,12,5,12,1,1,1,3
947,0,0.6,0,2,0,6,0.4,106,2,3,431,537,1113,13,5,14,0,0,1,0
1302,1,1.7,1,4,0,26,0.5,179,3,8,558,1312,1852,15,4,15,1,1,1,1
1851,1,2.5,1,9,1,37,0.7,133,4,12,726,1337,1940,11,5,17,1,1,1,2
2741,1,2.5,1,14,1,36,1.2,175,7,17,1368,1536,3877,15,7,14,1,1,1,3
759,1,1.4,1,2,0,5,0.4,90,1,7,489,411,717,7,5,14,0,1,1,0
1040,1,1.6,1,2,1,30,0.4,144,4,6,449,1328,1122,6,6,16,1,1,1,1
2171,1,2.0,1,10,1,33,0.7,153,4,10,1023,1220,2966,12,3,15,1,1,1,2
2632,1,3.5,1,14,1,42,1.0,167,7,14,1170,1754,3130,16,7,16,1,1,1,3
782,0,1.2,1,4,0,10,0.2,89,2,7,561,746,802,9,2,9,0,1,0,0
1000,1,1.4,1,3,1,10,0.7,151,2,8,694,920,1360,15,2,8,1,1,1,1
1946,1,2.2,1,11,1,24,0.7,151,4,8,671,1373,2855,12,7,15,1,1,1,2
3406,1,3.2,1,10,1,33,1.1,186,6,19,1200,1986,3299,16,6,14,1,1,1,3
1017,0,1.2,1,1,0,13,0.2,83,3,7,291,883,829,14,5,8,0,0,0,0
1510,1,1.3,1,6,1,11,0.5,174,3,9,859,1047,1710,7,3,15,1,1,1,1
1724,1,1.6,1,6,1,30,0.6,147,5,8,756,1069,1985,12,4,15,1,1,1,2
3214,1,2.9,1,11,1,53,1.3,141,6,16,1261,1765,3627,11,6,14,1,1,1,3
711,1,0.7,1,2,0,11,0.4,127,2,6,461,723,592,13,5,13,0,0,0,0
1067,1,1.5,1,3,1,16,0.5,174,3,7,599,941,1285,8,2,13,1,1,1,1
1601,1,2.2,1,5,1,47,0.9,199,4,8,1066,1215,2716,11,6,18,1,1,1,2
3345,1,2.9,1,13,1,61,1.5,149,6,19,1344,1978,3333,13,4,17,1,1,1,3
848,1,1.5,1,1,0,15,0.1,149,3,7,520,423,838,7,5,6,0,0,1,0
1179,1,2.1,1,2,0,15,0.6,120,2,9,658,1323,1958,11,6,16,1,1,1,1
1943,1,2.0,1,9,1,31,0.7,144,4,12,639,1312,2818,10,5,13,1,1,1,2
2026,1,2.4,1,10,1,44,1.4,192,6,13,1242,1908,3299,12,7,18,1,1,1,3
536,1,0.9,1,4,0,5,0.5,111,1,5,324,709,994,11,3,7,0,0,0,0
1526,1,1.0,1,4,0,14,0.8,144,4,6,771,1182,1479,8,3,17,1,1,1,1
1571,1,1.5,1,7,1,42,1.0,162,4,11,1040,1190,2444,8,3,19,1,1,1,2
2249,1,2.4,1,14,1,45,0.9,189,6,15,1175,1762,3863,13,5,18,1,1,1,3
1069,1,1.4,0,3,0,12,0.3,121,2,0,214,406,1008,12,3,13,0,1,1,0
1567,1,2.2,1,4,1,16,0.7,178,3,9,583,973,1015,12,2,8,1,1,1,1
1583,1,1.7,1,6,1,32,0.8,157,5,12,1061,1139,2725,10,7,19,1,1,1,2
3286,1,2.8,1,12,1,61,1.2,145,6,18,1201,1780,3316,13,4,12,1,1,1,3
713,0,0.7,1,4,0,7,0.6,99,3,6,487,894,1297,6,4,10,0,0,0,0
1372,1,2.0,1,1,1,31,0.6,124,4,7,470,1287,1580,14,6,10,1,1,1,1
1775,1,1.9,1,8,1,17,0.9,162,4,9,607,1570,2127,9,4,13,1,1,1,2
2979,1,3.4,1,11,1,54,1.4,183,6,17,1162,1747,3945,17,4,15,1,1,1,3
577,0,1.1,1,3,0,7,0.1,124,1,7,580,570,1145,7,4,6,0,0,0,0
1288,1,1.3,1,3,0,31,0.8,147,3,7,853,995,1952,12,6,14,1,1,1,1
1614,1,2.2,1,10,1,27,0.9,137,4,9,741,1044,2220,11,3,15,1,1,1,2
2361,1,2.4,1,10,1,40,1.4,193,6,17,1323,1528,3549,15,6,16,1,1,1,3
967,1,1.4,0,0,0,12,0.4,144,3,5,199,606,581,13,3,13,0,0,1,0
1088,1,1.3,1,5,0,23,0.7,149,2,6,649,847,1990,12,6,15,1,1,1,1
1873,1,1.6,1,7,1,23,0.8,187,4,9,879,1404,1903,8,7,17,1,1,1,2
2997,1,2.8,1,14,1,42,1.0,175,7,16,1193,1564,3281,14,4,14,1,1,1,3
600,1,0.6,1,0,0,15,0.6,134,3,0,422,940,1193,7,2,5,0,0,1,0
1423,1,1.9,1,3,1,15,0.7,153,2,8,660,1337,1492,6,3,14,1,1,1,1
1865,1,2.4,1,6,1,40,0.7,174,4,12,717,1169,2021,10,4,14,1,1,1,2
3304,1,2.9,1,12,1,38,0.8,186,7,13,1398,1528,4033,17,7,17,1,1,1,3
625,0,1.3,0,3,0,4,0.2,143,2,2,341,752,378,8,5,8,0,0,1,0
1467,1,1.6,1,5,0,17,0.7,156,3,9,799,1306,1129,8,5,14,1,1,1,1
1898,1,2.5,1,12,1,33,0.9,144,5,14,822,1265,2237,14,6,14,1,1,1,2
2504,1,2.4,1,11,1,62,1.2,140,6,14,1026,1539,3806,12,4,16,1,1,1,3
680,0,1.0,1,3,0,5,0.3,93,1,7,395,497,1149,8,2,8,0,1,0,0
1014,1,2.2,1,1,1,15,0.7,126,4,4,533,989,1005,14,5,16,1,1,1,1
1589,1,1.6,1,11,1,27,1.0,175,5,11,1065,1277,2132,9,5,10,1,1,1,2
2130,1,2.6,1,13,1,41,1.2,156,7,19,1181,1825,3147,13,4,13,1,1,1,3
931,0,1.0,1,0,0,13,0.6,105,1,7,540,476,332,9,5,5,0,1,0,0
1400,1,1.8,1,2,0,15,0.8,134,4,9,632,1181,1832,6,6,10,1,1,1,1
1759,1,1.8,1,7,1,27,0.9,179,4,13,962,1587,1924,12,5,16,1,1,1,2
2426,1,3.1,1,13,1,47,1.4,196,7,12,1038,1400,3142,11,7,19,1,1,1,3
752,1,0.7,1,1,0,14,0.5,124,3,5,306,857,523,6,4,5,0,0,0,0
1577,1,2.0,1,6,1,10,0.4,121,3,4,658,1232,1050,16,5,17,1,1,1,1
1600,1,2.4,1,7,1,33,0.8,169,5,9,1088,1232,2279,9,3,13,1,1,1,2
3400,1,2.2,1,12,1,36,0.8,153,7,15,1041,1626,4057,13,7,18,1,1,1,3
851,0,1.1,0,4,0,9,0.2,105,3,4,567,939,969,7,2,9,0,0,1,0
1282,1,2.1,1,5,1,22,0.6,155,2,8,492,1237,1393,12,6,14,1,1,1,1
1495,1,1.9,1,7,1,27,0.8,158,4,14,858,1437,2573,8,6,16,1,1,1,2
2277,1,2.4,1,11,1,39,1.4,157,7,12,1014,1957,3743,18,7,16,1,1,1,3
789,0,1.4,1,1,0,7,0.4,145,2,5,242,654,1264,7,3,9,0,1,1,0
1064,1,1.4,1,5,0,22,0.5,133,4,8,403,1227,1596,16,4,14,1,1,1,1
1490,1,1.7,1,8,1,33,0.9,131,5,9,731,1428,2759,8,6,15,1,1,1,2
3435,1,3.1,1,13,1,44,1.1,168,7,15,1290,1825,3743,19,4,13,1,1,1,3
847,0,1.4,0,0,0,6,0.2,147,3,7,470,475,638,9,4,10,0,0,0,0
1380,1,1.9,1,3,0,28,0.7,175,2,7,631,1242,1042,8,4,13,1,1,1,1
2131,1,1.6,1,7,1,43,0.9,160,5,8,750,1325,1861,10,6,10,1,1,1,2
3057,1,2.6,1,14,1,32,1.2,149,7,19,1132,1786,3496,14,7,15,1,1,1,3
1029,0,0.7,0,4,0,4,0.3,89,1,4,277,870,313,10,3,13,0,0,0,0
1459,1,1.7,1,4,1,26,0.7,120,3,8,637,1089,1901,7,5,9,1,1,1,1
1868,1,1.5,1,10,1,43,0.8,141,5,8,1053,1037,2663,9,4,17,1,1,1,2
3011,1,3.4,1,12,1,55,1.3,193,6,16,1134,1836,3556,13,6,18,1,1,1,3
1040,0,1.4,0,2,0,15,0.6,114,3,4,171,619,468,5,5,12,0,0,0,0
1366,1,1.0,1,5,0,24,0.6,147,4,5,533,955,1692,8,3,11,1,1,1,1
1636,1,1.9,1,10,1,30,1.0,178,5,9,1021,1308,2524,14,7,18,1,1,1,2
2164,1,3.3,1,13,1,43,1.4,156,7,19,1274,1999,3341,13,4,13,1,1,1,3
1027,0,0.6,0,2,0,10,0.4,147,1,0,552,552,746,12,3,10,0,0,0,0
1355,1,2.1,1,2,1,16,0.6,125,3,5,622,811,1830,14,2,13,1,1,1,1
1409,1,2.4,1,6,1,18,0.9,130,5,10,941,1544,2759,15,5,10,1,1,1,2
2065,1,3.2,1,14,1,63,1.3,147,7,13,1238,1649,3060,19,7,19,1,1,1,3
799,1,1.2,1,3,0,8,0.2,94,3,1,286,581,847,9,4,11,0,1,1,0
1219,1,2.1,1,6,0,17,0.6,149,4,9,550,1390,1935,10,6,11,1,1,1,1
1461,1,1.6,1,9,1,32,0.7,157,5,13,846,1256,2072,12,3,19,1,1,1,2
3047,1,2.3,1,11,1,41,1.0,199,6,14,1130,1809,3538,12,4,15,1,1,1,3
581,0,1.0,0,4,0,9,0.4,108,3,2,227,945,538,10,5,6,0,0,1,0
1179,1,1.4,1,1,0,16,0.7,167,3,4,677,1346,1933,9,6,13,1,1,1,1
1599,1,2.4,1,11,1,38,0.8,185,5,10,799,1587,2967,11,6,10,1,1,1,2
3325,1,2.9,1,12,1,55,0.8,170,6,19,1189,1414,3992,17,4,16,1,1,1,3
905,1,0.8,1,2,0,10,0.1,130,1,6,275,790,527,13,2,10,0,0,1,0
1220,1,1.1,1,1,1,12,0.7,138,3,9,881,1373,1467,15,5,9,1,1,1,1
1441,1,2.0,1,12,1,46,0.7,132,5,11,868,1048,2521,10,4,13,1,1,1,2
2204,1,2.9,1,11,1,37,1.0,180,7,15,1156,1877,3780,19,7,17,1,1,1,3
700,0,0.8,1,4,0,6,0.4,93,2,2,366,585,951,7,4,8,0,1,1,0
1073,1,1.7,1,1,0,27,0.5,174,4,8,879,1166,1903,9,3,15,1,1,1,1
2085,1,1.9,1,6,1,21,0.9,174,4,13,736,1268,2531,11,3,16,1,1,1,2
2467,1,2.4,1,13,1,51,0.8,147,6,19,1087,1744,3723,13,5,15,1,1,1,3
595,0,1.3,0,1,0,7,0.4,149,1,0,370,428,805,11,4,6,0,1,0,0
1407,1,2.0,1,1,0,16,0.6,134,4,6,526,870,1282,16,4,15,1,1,1,1
2172,1,1.9,1,7,1,21,0.9,157,4,14,1094,1543,2586,15,3,17,1,1,1,2
2037,1,2.8,1,11,1,63,1.0,167,6,13,1124,1728,3147,12,4,14,1,1,1,3
698,0,1.5,0,3,0,14,0.4,128,1,1,404,891,1245,8,5,6,0,1,0,0
1549,1,1.8,1,5,0,26,0.7,126,4,4,676,975,1925,11,5,16,1,1,1,1
1760,1,2.3,1,6,1,42,0.8,173,5,8,931,1188,2997,16,6,14,1,1,1,2
2063,1,2.5,1,12,1,44,1.5,198,6,15,1340,1854,3118,10,5,19,1,1,1,3
578,0,0.9,1,0,0,14,0.5,130,1,6,348,672,1196,8,3,9,0,0,0,0
1245,1,1.5,1,2,1,13,0.7,144,2,6,608,1225,1448,12,5,10,1,1,1,1
2077,1,1.7,1,9,1,17,0.9,153,5,13,814,1353,2183,16,3,10,1,1,1,2
2321,1,3.4,1,10,1,43,1.4,163,6,19,1250,1468,3766,15,4,15,1,1,1,3
1029,0,1.2,0,0,0,4,0.6,113,3,1,264,556,743,13,5,8,0,0,0,0
1016,1,1.2,1,6,1,11,0.8,126,4,7,808,1130,1464,7,5,14,1,1,1,1
1700,1,1.6,1,7,1,29,0.9,184,5,8,698,1342,2954,11,4,18,1,1,1,2
2186,1,2.6,1,14,1,43,1.5,169,7,19,1035,1721,3521,11,4,19,1,1,1,3
1088,1,1.0,1,4,0,15,0.4,101,1,1,268,839,611,5,5,8,0,0,0,0
1008,1,1.5,1,4,1,30,0.7,143,3,8,893,897,1861,12,5,8,1,1,1,1
1585,1,1.8,1,10,1,45,0.9,134,4,13,749,1323,2305,12,6,18,1,1,1,2
2340,1,3.2,1,10,1,42,0.8,190,6,17,1152,1489,3518,10,7,12,1,1,1,3
966,0,1.0,1,2,0,6,0.4,140,2,1,239,737,1063,11,3,12,0,0,1,0
1552,1,1.3,1,1,1,12,0.6,134,4,4,461,1302,1389,16,2,15,1,1,1,1
1605,1,1.9,1,12,1,46,0.8,186,4,8,837,1090,2316,14,3,17,1,1,1,2
2530,1,3.3,1,14,1,60,1.3,162,7,16,1338,1628,3513,14,6,18,1,1,1,3
832,1,0.7,1,3,0,15,0.2,145,1,5,411,775,574,6,4,9,0,0,0,0
1372,1,1.1,1,5,0,8,0.7,141,3,9,482,1038,1898,6,4,16,1,1,1,1
2172,1,1.7,1,8,1,46,1.0,168,5,9,1023,1115,2037,16,3,10,1,1,1,2
3466,1,2.6,1,11,1,57,1.0,196,6,18,1396,1729,3711,14,6,15,1,1,1,3
784,1,0.7,1,4,0,5,0.6,118,2,0,329,443,1256,9,4,9,0,1,1,0
1310,1,2.2,1,3,0,20,0.4,159,4,9,496,1288,1169,6,2,11,1,1,1,1
1613,1,2.5,1,8,1,37,0.6,160,4,12,847,1374,2595,10,5,13,1,1,1,2
3426,1,2.6,1,10,1,37,1.4,160,7,13,1052,1812,3758,11,6,16,1,1,1,3
902,1,1.0,0,2,0,13,0.4,125,1,3,325,566,639,14,4,13,0,0,1,0
1269,1,1.4,1,5,0,24,0.5,150,2,4,746,1292,1847,9,6,14,1,1,1,1
1726,1,1.5,1,6,1,35,0.7,139,5,11,1033,1519,2277,12,4,17,1,1,1,2
2897,1,3.4,1,11,1,35,1.3,193,6,16,1012,1884,3290,15,4,14,1,1,1,3
1070,1,1.4,1,4,0,14,0.2,111,1,5,527,508,1198,13,3,10,0,0,1,0
1492,1,1.1,1,5,1,25,0.6,126,4,5,535,1307,1602,9,5,11,1,1,1,1
1999,1,2.3,1,8,1,43,0.9,165,4,14,865,1093,2063,16,3,15,1,1,1,2
2024,1,3.1,1,13,1,57,1.3,155,6,17,1002,1701,3639,10,6,12,1,1,1,3
1056,1,0.7,0,3,0,7,0.4,83,3,1,195,724,516,8,3,11,0,1,0,0
1519,1,1.3,1,4,0,14,0.5,130,4,8,658,978,1859,8,4,9,1,1,1,1
2198,1,1.6,1,11,1,25,0.8,161,5,8,827,1495,2209,9,6,13,1,1,1,2
2156,1,3.2,1,10,1,58,0.9,146,7,16,1268,1521,3938,10,5,14,1,1,1,3
877,1,0.5,1,4,0,7,0.4,143,3,6,178,862,1213,5,2,11,0,1,0,0
1331,1,1.7,1,3,1,10,0.4,146,2,8,658,1318,1180,10,5,15,1,1,1,1
1446,1,2.2,1,6,1,28,0.7,132,5,13,628,1372,2043,16,5,10,1,1,1,2
2409,1,2.6,1,10,1,46,1.0,158,7,14,1074,1586,3422,18,4,14,1,1,1,3
656,0,1.0,0,0,0,10,0.4,108,3,7,589,948,358,14,3,7,0,1,0,0
1134,1,1.9,1,5,0,22,0.8,179,3,5,694,1302,1056,7,4,13,1,1,1,1
1530,1,1.5,1,11,1,34,0.7,138,5,8,629,1136,2097,17,7,16,1,1,1,2
2998,1,3.4,1,12,1,35,1.2,164,7,18,1114,1463,3288,12,6,16,1,1,1,3
724,0,0.9,1,4,0,11,0.2,143,3,4,444,591,786,10,5,6,0,0,0,0
1434,1,1.6,1,4,1,31,0.4,164,2,8,890,902,1515,15,4,17,1,1,1,1
2109,1,2.3,1,11,1,27,0.7,165,4,9,949,1216,2376,13,3,11,1,1,1,2
2591,1,3.3,1,11,1,41,1.1,193,6,17,1040,1720,3903,13,4,14,1,1,1,3
949,0,0.8,1,2,0,14,0.2,93,1,6,213,962,605,9,4,11,0,0,1,0
1097,1,1.8,1,1,1,22,0.4,163,4,5,687,1104,1561,9,3,14,1,1,1,1
1793,1,1.6,1,11,1,20,1.0,193,5,14,1090,1385,1880,11,5,14,1,1,1,2
3437,1,3.0,1,13,1,35,1.4,181,7,16,1074,1452,3822,15,5,16,1,1,1,3
830,0,0.8,1,4,0,4,0.3,134,2,6,441,904,549,13,4,10,0,0,0,0
1541,1,1.1,1,5,0,22,0.5,166,3,5,559,1392,1375,12,5,9,1,1,1,1
2044,1,2.0,1,10,1,39,0.9,191,5,12,832,1146,2174,16,7,10,1,1,1,2
3289,1,2.7,1,14,1,38,1.3,152,7,16,1116,1532,3626,13,6,15,1,1,1,3
790,1,1.5,0,0,0,9,0.5,97,2,7,392,777,419,8,5,14,0,0,1,0
1351,1,2.1,1,6,1,9,0.7,177,3,6,405,1040,1147,14,4,11,1,1,1,1
1742,1,2.0,1,12,1,32,0.6,147,5,13,956,1439,1912,17,6,19,1,1,1,2
2973,1,2.6,1,11,1,41,1.2,142,6,14,1170,1609,3801,11,6,14,1,1,1,3
1050,0,0.7,1,0,0,9,0.5,111,1,7,475,750,619,12,3,10,0,0,0,0
1169,1,1.5,1,6,1,24,0.7,129,4,9,666,1230,1066,9,3,14,1,1,1,1
1719,1,2.3,1,12,1,39,0.8,177,5,13,643,1586,2849,8,5,16,1,1,1,2
2606,1,2.6,1,11,1,35,0.9,173,7,15,1265,1646,3258,10,4,19,1,1,1,3
601,1,1.4,1,2,0,7,0.2,137,2,1,221,610,396,9,2,14,0,1,0,0
1426,1,1.6,1,2,1,28,0.8,166,3,6,641,1155,1847,9,4,14,1,1,1,1
2123,1,2.3,1,10,1,31,0.7,157,5,11,1094,1239,1965,10,7,11,1,1,1,2
3049,1,2.7,1,11,1,41,1.1,152,7,12,1176,1404,3016,17,4,16,1,1,1,3
857,0,0.9,1,4,0,14,0.3,135,3,1,255,583,817,8,4,12,0,0,0,0
1207,1,1.3,1,4,0,21,0.6,169,3,7,467,910,1535,6,3,11,1,1,1,1
1836,1,2.1,1,7,1,43,0.8,194,5,11,853,1196,2657,15,4,10,1,1,1,2
2797,1,3.1,1,11,1,47,0.8,162,6,13,1294,1468,4087,11,7,16,1,1,1,3
940,0,1.5,0,0,0,6,0.5,96,1,3,557,989,1191,8,3,9,0,0,1,0
1523,1,1.6,1,6,1,16,0.7,164,2,8,658,964,1995,11,2,9,1,1,1,1
1417,1,2.5,1,5,1,22,1.0,160,5,14,856,1404,2043,16,3,19,1,1,1,2
2300,1,2.6,1,13,1,38,0.8,163,6,17,1122,1797,3767,17,6,16,1,1,1,3
823,0,0.8,1,3,0,8,0.1,120,2,6,382,962,714,14,3,12,0,0,0,0
1081,1,2.1,1,3,0,26,0.7,172,3,4,411,1343,1346,10,2,16,1,1,1,1
1670,1,2.1,1,8,1,18,0.8,183,4,11,1023,1268,1865,17,6,10,1,1,1,2
2395,1,2.6,1,11,1,62,1.2,187,6,16,1102,1800,3606,12,5,18,1,1,1,3
826,0,1.1,1,3,0,9,0.5,147,1,3,422,964,369,9,3,10,0,0,1,0
1359,1,1.8,1,3,0,30,0.8,142,2,8,460,1203,1620,9,4,15,1,1,1,1
1768,1,1.8,1,10,1,36,0.8,131,5,11,981,1163,2473,11,3,15,1,1,1,2
2695,1,2.5,1,14,1,35,1.3,158,7,17,1231,1558,3340,18,7,13,1,1,1,3
695,0,0.5,0,2,0,15,0.2,136,2,7,554,611,1266,7,3,7,0,0,1,0
1439,1,1.1,1,2,1,19,0.4,147,4,9,515,813,1163,13,3,16,1,1,1,1
1458,1,2.3,1,11,1,23,0.8,174,4,8,627,1113,2786,8,4,17,1,1,1,2
3064,1,2.5,1,10,1,56,1.5,150,6,18,1018,1592,3811,11,6,19,1,1,1,3
806,1,0.5,0,0,0,12,0.1,129,3,4,184,417,1217,7,5,9,0,0,0,0
1534,1,1.8,1,4,1,21,0.8,142,2,4,832,1112,1074,13,6,8,1,1,1,1
2023,1,2.5,1,5,1,34,0.9,193,5,11,733,1255,2307,17,4,12,1,1,1,2
3460,1,2.8,1,10,1,33,1.1,158,6,19,1157,1819,3425,17,7,12,1,1,1,3
522,1,0.8,1,2,0,4,0.4,139,3,6,226,591,314,7,4,11,0,1,1,0
1558,1,2.1,1,6,0,28,0.7,133,2,8,766,1386,1233,12,2,9,1,1,1,1
1883,1,2.0,1,8,1,23,1.0,131,4,9,920,1014,2117,15,6,19,1,1,1,2
2624,1,3.0,1,10,1,42,1.4,185,6,19,1194,1489,3858,15,5,13,1,1,1,3
766,0,1.0,1,2,0,6,0.2,109,1,2,514,874,624,10,4,10,0,0,1,0
1239,1,1.9,1,6,1,10,0.6,160,2,5,845,1215,1885,6,4,16,1,1,1,1
2007,1,1.7,1,12,1,24,0.8,181,4,11,808,1586,2228,9,7,13,1,1,1,2
2477,1,3.1,1,11,1,58,1.0,189,7,13,1156,1653,3275,12,6,14,1,1,1,3
515,0,1.3,1,3,0,5,0.3,83,1,6,211,706,1021,13,3,7,0,1,1,0
1284,1,1.8,1,4,1,15,0.5,158,3,4,452,1331,1566,8,5,8,1,1,1,1
2187,1,2.0,1,11,1,41,0.9,151,4,11,626,1126,2773,15,3,18,1,1,1,2
2461,1,3.3,1,11,1,50,0.9,186,6,16,1237,1466,3238,18,5,13,1,1,1,3
1055,1,0.8,1,1,0,8,0.6,100,3,7,496,455,1146,12,5,14,0,0,1,0
1439,1,1.5,1,1,1,16,0.6,150,4,4,706,958,1049,8,5,17,1,1,1,1
1662,1,1.8,1,10,1,20,0.8,162,4,10,622,1597,2246,10,4,14,1,1,1,2
2688,1,3.4,1,10,1,54,0.8,184,6,17,1332,1908,3164,14,6,17,1,1,1,3
860,1,0.7,1,2,0,13,0.6,129,2,0,306,405,1098,5,4,11,0,1,0,0
1140,1,1.5,1,3,0,20,0.4,121,2,9,777,1340,1369,13,2,9,1,1,1,1
2010,1,1.7,1,10,1,41,1.0,160,4,10,805,1549,1963,10,3,15,1,1,1,2
2315,1,3.0,1,13,1,58,1.3,186,6,17,1175,1829,3892,19,7,14,1,1,1,3
601,1,0.8,1,0,0,11,0.5,98,1,2,203,758,559,14,2,5,0,0,1,0
1080,1,1.6,1,4,0,18,0.5,124,2,8,634,961,1236,7,6,12,1,1,1,1
1572,1,1.8,1,12,1,44,0.9,137,5,11,863,1382,2825,10,7,15,1,1,1,2
2591,1,3.3,1,14,1,38,1.3,145,7,13,1360,1886,3691,11,4,18,1,1,1,3
851,0,1.0,1,0,0,11,0.5,138,2,6,525,663,1262,14,5,9,0,1,1,0
1518,1,1.6,1,6,0,11,0.7,150,4,7,555,919,1076,12,4,13,1,1,1,1
1574,1,2.5,1,11,1,26,0.8,167,4,11,767,1108,2896,9,5,18,1,1,1,2
3239,1,3.4,1,14,1,32,1.4,196,7,15,1115,1638,3224,17,4,13,1,1,1,3
548,0,0.6,1,1,0,13,0.3,122,2,2,456,924,355,14,4,14,0,1,0,0
1378,1,2.2,1,2,1,25,0.5,137,3,4,423,1026,1018,10,6,14,1,1,1,1
1576,1,2.3,1,9,1,43,0.7,156,4,13,785,1155,2555,12,3,13,1,1,1,2
2870,1,3.3,1,11,1,47,1.3,146,6,12,1105,1799,3312,13,7,17,1,1,1,3
990,0,1.0,1,2,0,12,0.3,88,1,3,213,934,1108,5,5,6,0,0,1,0
1356,1,1.6,1,1,0,19,0.6,168,2,5,666,875,1105,16,6,16,1,1,1,1
1712,1,2.1,1,12,1,20,0.7,142,4,10,730,1555,2827,15,5,11,1,1,1,2
3453,1,3.3,1,10,1,34,1.4,143,7,18,1360,1500,3217,15,5,16,1,1,1,3
639,0,0.7,0,0,0,8,0.2,145,1,6,282,865,877,9,5,5,0,0,0,0
1293,1,1.6,1,6,0,8,0.5,120,4,7,795,1115,1443,8,6,16,1,1,1,1
1582,1,1.9,1,11,1,34,0.7,187,4,10,1051,1164,1815,8,4,10,1,1,1,2
2977,1,2.8,1,13,1,32,1.5,174,7,17,1014,1649,3638,18,6,14,1,1,1,3
